"system_index","OBJECTID","ndvi","pixel_qa",
1_1_LT05_066015_19921005,7,0.881325326,80,
1_1_LT05_066015_19921021,7,0.880583184,80,
1_1_LT05_066015_19921106,7,0.803011647,80,
1_1_LT05_066015_19921122,7,0.879593092,80,
1_1_LT05_066015_19921208,7,0.908160174,80,
1_1_LT05_066015_19921224,7,0.837831335,80,
1_1_LT05_066015_19930109,7,0.895086495,80,
1_1_LT05_066015_19930125,7,0.911166895,80,
1_1_LT05_066015_19930210,7,0.773031468,80,
1_1_LT05_066015_19930226,7,0.91585484,80,
1_1_LT05_066015_19930314,7,0.859395928,80,
1_1_LT05_066015_19930330,7,0.90882238,80,
1_1_LT05_066015_19930415,7,0.865293713,80,
1_1_LT05_066015_19930501,7,0.895189423,80,
1_1_LT05_066015_19930517,7,0.7566099,80,
1_1_LT05_066015_19930602,7,0.765448942,80,
1_1_LT05_066015_19930618,7,0.933516046,80,
1_1_LT05_066015_19930704,7,0.818940547,80,
1_1_LT05_066015_19930720,7,0.771334095,80,
1_1_LT05_066015_19930805,7,0.901115293,80,
1_1_LT05_066015_19930821,7,0.89153892,80,
1_1_LT05_066015_19930906,7,0.865946118,80,
1_1_LT05_066015_19930922,7,0.860236412,80,
1_1_LT05_066015_19931008,7,0.920405368,80,
1_1_LT05_066015_19931024,7,0.893864538,80,
1_1_LT05_066015_19931109,7,0.841218553,80,
1_1_LT05_066015_19931125,7,0.804339776,80,
1_1_LT05_066015_19931211,7,0.845436954,80,
1_1_LT05_066015_19931227,7,0.769163707,80,
1_1_LT05_066015_19940112,7,0.762950617,80,
1_1_LT05_066015_19940128,7,0.895115897,80,
1_1_LT05_066015_19940213,7,0.823011717,80,
1_1_LT05_066015_19940301,7,0.808283821,80,
1_1_LT05_066015_19940317,7,0.872198253,80,
1_1_LT05_066015_19940402,7,0.764353894,80,
1_1_LT05_066015_19940418,7,0.912446484,80,
1_1_LT05_066015_19940504,7,0.842082281,80,
1_1_LT05_066015_19940520,7,0.766698848,80,
1_1_LT05_066015_19940605,7,0.722252851,80,
1_1_LT05_066015_19940621,7,0.883487779,80,
1_1_LT05_066015_19940707,7,0.786799876,80,
1_1_LT05_066015_19940723,7,0.83589162,80,
1_1_LT05_066015_19940808,7,0.827788982,80,
1_1_LT05_066015_19940824,7,0.802683326,80,
1_1_LT05_066015_19940909,7,0.843789239,80,
1_1_LT05_066015_19940925,7,0.721709881,80,
1_1_LT05_066015_19941011,7,0.770225306,80,
1_1_LT05_066015_19941027,7,0.786651676,80,
1_1_LT05_066015_19941112,7,0.883116959,80,
1_1_LT05_066015_19941128,7,0.782500099,80,
1_1_LT05_066015_19941214,7,0.727437551,80,
1_1_LT05_066015_19941230,7,0.844084608,80,
1_1_LT05_066015_19950115,7,0.863289279,80,
1_1_LT05_066015_19950131,7,0.714120779,80,
1_1_LT05_066015_19950216,7,0.902312672,80,
1_1_LT05_066015_19950304,7,0.771198538,80,
1_1_LT05_066015_19950320,7,0.815435152,80,
1_1_LT05_066015_19950405,7,0.774986213,80,
1_1_LT05_066015_19950421,7,0.816727541,80,
1_1_LT05_066015_19950507,7,0.805049176,80,
1_1_LT05_066015_19950523,7,0.707924686,80,
1_1_LT05_066015_19950608,7,0.757476324,80,
1_1_LT05_066015_19950624,7,0.830670879,80,
1_1_LT05_066015_19950710,7,0.867186363,80,
1_1_LT05_066015_19950726,7,0.749659563,80,
1_1_LT05_066015_19950811,7,0.700040215,80,
1_1_LT05_066015_19950827,7,0.840929422,80,
1_1_LT05_066015_19950912,7,0.70935585,80,
1_1_LT05_066015_19950928,7,0.872397135,80,
1_1_LT05_066015_19951014,7,0.795669841,80,
1_1_LT05_066015_19951030,7,0.882692085,80,
1_1_LT05_066015_19951115,7,0.742031135,80,
1_1_LT05_066015_19951201,7,0.713400424,80,
1_1_LT05_066015_19951217,7,0.697664446,80,
1_1_LT05_066015_19960102,7,0.73512763,80,
1_1_LT05_066015_19960118,7,0.838088001,80,
1_1_LT05_066015_19960203,7,0.774296513,80,
1_1_LT05_066015_19960219,7,0.76357412,80,
1_1_LT05_066015_19960306,7,0.715250782,80,
1_1_LT05_066015_19960322,7,0.705026268,80,
1_1_LT05_066015_19960407,7,0.834239678,80,
1_1_LT05_066015_19960423,7,0.781856921,80,
1_1_LT05_066015_19960509,7,0.815966647,80,
1_1_LT05_066015_19960525,7,0.884315717,80,
1_1_LT05_066015_19960610,7,0.728949889,80,
1_1_LT05_066015_19960626,7,0.803235183,80,
1_1_LT05_066015_19960712,7,0.808321478,80,
1_1_LT05_066015_19960728,7,0.806607934,80,
1_1_LT05_066015_19960813,7,0.689102665,80,
1_1_LT05_066015_19960829,7,0.716528833,80,
1_1_LT05_066015_19960914,7,0.693639511,80,
1_1_LT05_066015_19960930,7,0.860024535,80,
1_1_LT05_066015_19961016,7,0.760917676,80,
1_1_LT05_066015_19961101,7,0.787470757,80,
1_1_LT05_066015_19961117,7,0.690553196,80,
1_1_LT05_066015_19961203,7,0.746997789,80,
1_1_LT05_066015_19961219,7,0.842524954,80,
1_1_LT05_066015_19970104,7,0.829868239,80,
1_1_LT05_066015_19970120,7,0.689268346,80,
1_1_LT05_066015_19970205,7,0.724691028,80,
1_1_LT05_066015_19970221,7,0.682136053,80,
1_1_LT05_066015_19970309,7,0.74895458,80,
1_1_LT05_066015_19970325,7,0.776991341,80,
1_1_LT05_066015_19970410,7,0.694995631,80,
1_1_LT05_066015_19970426,7,0.82006806,80,
1_1_LT05_066015_19970512,7,0.680308204,80,
1_1_LT05_066015_19970528,7,0.762468353,80,
1_1_LT05_066015_19970613,7,0.712802494,80,
1_1_LT05_066015_19970629,7,0.684910592,80,
1_1_LT05_066015_19970715,7,0.72530164,80,
1_1_LT05_066015_19970731,7,0.690304229,80,
1_1_LT05_066015_19970816,7,0.696218737,80,
1_1_LT05_066015_19970901,7,0.750444116,80,
1_1_LT05_066015_19970917,7,0.737230549,80,
1_1_LT05_066015_19971003,7,0.760335929,80,
1_1_LT05_066015_19971019,7,0.795837468,80,
1_1_LT05_066015_19971104,7,0.743782511,80,
1_1_LT05_066015_19971120,7,0.770649522,80,
1_1_LT05_066015_19971206,7,0.718568954,80,
1_1_LT05_066015_19971222,7,0.794807933,80,
1_1_LT05_066015_19980107,7,0.845229278,80,
1_1_LT05_066015_19980123,7,0.669137211,80,
1_1_LT05_066015_19980208,7,0.685034408,80,
1_1_LT05_066015_19980224,7,0.787398473,80,
1_1_LT05_066015_19980312,7,0.657989645,80,
1_1_LT05_066015_19980328,7,0.762770255,80,
1_1_LT05_066015_19980413,7,0.834541551,80,
1_1_LT05_066015_19980429,7,0.771515711,80,
1_1_LT05_066015_19980515,7,0.684386319,80,
1_1_LT05_066015_19980531,7,0.838097674,80,
1_1_LT05_066015_19980616,7,0.70727855,80,
1_1_LT05_066015_19980702,7,0.66221847,80,
1_1_LT05_066015_19980718,7,0.688808862,80,
1_1_LT05_066015_19980803,7,0.666119485,80,
1_1_LT05_066015_19980819,7,0.835441639,80,
1_1_LT05_066015_19980904,7,0.813652334,80,
1_1_LT05_066015_19980920,7,0.787234131,80,
1_1_LT05_066015_19981006,7,0.757490585,80,
1_1_LT05_066015_19981022,7,0.795955617,80,
1_1_LT05_066015_19981107,7,0.811506544,80,
1_1_LT05_066015_19981123,7,0.778755799,80,
1_1_LT05_066015_19981209,7,0.6882054,80,
1_1_LT05_066015_19981225,7,0.704781982,80,
1_1_LT05_066015_19990110,7,0.732175617,80,
1_1_LT05_066015_19990126,7,0.801496043,80,
1_1_LT05_066015_19990211,7,0.654711313,80,
1_1_LT05_066015_19990227,7,0.684630777,80,
1_1_LT05_066015_19990315,7,0.647505389,80,
1_1_LT05_066015_19990331,7,0.671375787,80,
1_1_LT05_066015_19990416,7,0.647908284,80,
1_1_LT05_066015_19990502,7,0.663352709,80,
1_1_LT05_066015_19990518,7,0.763547403,80,
1_1_LT05_066015_19990603,7,0.795125955,80,
1_1_LT05_066015_19990619,7,0.697765033,80,
1_1_LT05_066015_19990705,7,0.660701634,80,
1_1_LT05_066015_19990721,7,0.643036602,80,
1_1_LT05_066015_19990806,7,0.750748902,80,
1_1_LT05_066015_19990822,7,0.719203251,80,
1_1_LT05_066015_19990907,7,0.807314187,80,
1_1_LT05_066015_19990923,7,0.761638874,80,
1_1_LT05_066015_19991009,7,0.687685989,80,
1_1_LT05_066015_19991025,7,0.649064882,80,
1_1_LT05_066015_19991110,7,0.823599132,80,
1_1_LT05_066015_19991126,7,0.776391706,80,
1_1_LT05_066015_19991212,7,0.710635242,80,
1_1_LT05_066015_19991228,7,0.647399289,80,
1_1_LT05_066015_20000113,7,0.802048575,80,
1_1_LT05_066015_20000129,7,0.744327049,80,
1_1_LT05_066015_20000214,7,0.719641711,80,
1_1_LT05_066015_20000301,7,0.778310412,80,
1_1_LT05_066015_20000317,7,0.709220114,80,
1_1_LT05_066015_20000402,7,0.79176251,80,
1_1_LT05_066015_20000418,7,0.629396597,80,
1_1_LT05_066015_20000504,7,0.745921194,80,
1_1_LT05_066015_20000520,7,0.774997237,80,
1_1_LT05_066015_20000605,7,0.809979855,80,
1_1_LT05_066015_20000621,7,0.624671615,80,
1_1_LT05_066015_20000707,7,0.712433787,80,
1_1_LT05_066015_20000723,7,0.718103208,80,
1_1_LT05_066015_20000808,7,0.626610358,80,
1_1_LT05_066015_20000824,7,0.727717398,80,
1_1_LT05_066015_20000909,7,0.808129085,80,
1_1_LT05_066015_20000925,7,0.687678199,80,
1_1_LT05_066015_20001011,7,0.651805481,80,
1_1_LT05_066015_20001027,7,0.800515884,80,
1_1_LT05_066015_20001112,7,0.795116452,80,
1_1_LT05_066015_20001128,7,0.690710399,80,
1_1_LT05_066015_20001214,7,0.640905712,80,
1_1_LT05_066015_20001230,7,0.729135816,80,
1_1_LT05_066015_20010115,7,0.7835747,80,
1_1_LT05_066015_20010131,7,0.785947856,80,
1_1_LT05_066015_20010216,7,0.715157414,80,
1_1_LT05_066015_20010304,7,0.744170446,80,
1_1_LT05_066015_20010320,7,0.675859138,80,
1_1_LT05_066015_20010405,7,0.61251933,80,
1_1_LT05_066015_20010421,7,0.60380864,80,
1_1_LT05_066015_20010507,7,0.706384153,80,
1_1_LT05_066015_20010523,7,0.642893092,80,
1_1_LT05_066015_20010608,7,0.776885404,80,
1_1_LT05_066015_20010624,7,0.639338426,80,
1_1_LT05_066015_20010710,7,0.629056791,80,
1_1_LT05_066015_20010726,7,0.719025788,80,
1_1_LT05_066015_20010811,7,0.76843862,80,
1_1_LT05_066015_20010827,7,0.623685319,80,
1_1_LT05_066015_20010912,7,0.606850638,80,
1_1_LT05_066015_20010928,7,0.787349031,80,
1_1_LT05_066015_20011014,7,0.731737422,80,
1_1_LT05_066015_20011030,7,0.772457964,80,
1_1_LT05_066015_20011115,7,0.599203082,80,
1_1_LT05_066015_20011201,7,0.629980683,80,
1_1_LT05_066015_20011217,7,0.63659957,80,
1_1_LT05_066015_20020102,7,0.742138986,80,
1_1_LT05_066015_20020118,7,0.632465735,80,
1_1_LT05_066015_20020203,7,0.736593368,80,
1_1_LT05_066015_20020219,7,0.718584328,80,
1_1_LT05_066015_20020307,7,0.680287852,80,
1_1_LT05_066015_20020323,7,0.584365675,80,
1_1_LT05_066015_20020408,7,0.635398937,80,
1_1_LT05_066015_20020424,7,0.740922862,80,
1_1_LT05_066015_20020510,7,0.647662864,80,
1_1_LT05_066015_20020526,7,0.592126398,80,
1_1_LT05_066015_20020611,7,0.720483455,80,
1_1_LT05_066015_20020627,7,0.673722499,80,
1_1_LT05_066015_20020713,7,0.694926342,80,
1_1_LT05_066015_20020729,7,0.76599035,80,
1_1_LT05_066015_20020814,7,0.68115781,80,
1_1_LT05_066015_20020830,7,0.763393998,80,
1_1_LT05_066015_20020915,7,0.62286309,80,
1_1_LT05_066015_20021001,7,0.611417299,80,
1_1_LT05_066015_20021017,7,0.61125507,80,
1_1_LT05_066015_20021102,7,0.643482658,80,
1_1_LT05_066015_20021118,7,0.602022836,80,
1_1_LT05_066015_20021204,7,0.609544587,80,
1_1_LT05_066015_20021220,7,0.677560728,80,
1_1_LT05_066015_20030105,7,0.628586506,80,
1_1_LT05_066015_20030121,7,0.611031942,80,
1_1_LT05_066015_20030206,7,0.692078535,80,
1_1_LT05_066015_20030222,7,0.749872939,80,
1_1_LT05_066015_20030310,7,0.647961384,80,
1_1_LT05_066015_20030326,7,0.717937734,80,
1_1_LT05_066015_20030411,7,0.701206555,80,
1_1_LT05_066015_20030427,7,0.681880297,80,
1_1_LT05_066015_20030513,7,0.689839957,80,
1_1_LT05_066015_20030529,7,0.561313211,80,
1_1_LT05_066015_20030614,7,0.737597712,80,
1_1_LT05_066015_20030630,7,0.67869878,80,
1_1_LT05_066015_20030716,7,0.598556621,80,
1_1_LT05_066015_20030801,7,0.594218126,80,
1_1_LT05_066015_20030817,7,0.56447646,80,
1_1_LT05_066015_20030902,7,0.643208171,80,
1_1_LT05_066015_20030918,7,0.603675132,80,
1_1_LT05_066015_20031004,7,0.617222327,80,
1_1_LT05_066015_20031020,7,0.576244412,80,
1_1_LT05_066015_20031105,7,0.749928997,80,
1_1_LT05_066015_20031121,7,0.73062162,80,
1_1_LT05_066015_20031207,7,0.581926297,80,
1_1_LT05_066015_20031223,7,0.63143593,80,
1_1_LT05_066015_20040108,7,0.675803833,80,
1_1_LT05_066015_20040124,7,0.665129713,80,
1_1_LT05_066015_20040209,7,0.59904983,80,
1_1_LT05_066015_20040225,7,0.54341862,80,
1_1_LT05_066015_20040312,7,0.620362669,80,
1_1_LT05_066015_20040328,7,0.684819985,80,
1_1_LT05_066015_20040413,7,0.544463931,80,
1_1_LT05_066015_20040429,7,0.571183577,80,
1_1_LT05_066015_20040515,7,0.585156255,80,
1_1_LT05_066015_20040531,7,0.672405196,80,
1_1_LT05_066015_20040616,7,0.500690428,80,
1_1_LT05_066015_20040702,7,0.52565023,80,
1_1_LT05_066015_20040718,7,0.529478129,80,
1_1_LT05_066015_20040803,7,0.485185114,80,
1_1_LT05_066015_20040819,7,0.585192638,80,
1_1_LT05_066015_20040904,7,0.64504334,80,
1_1_LT05_066015_20040920,7,0.6021669,80,
1_1_LT05_066015_20041006,7,0.566081967,80,
1_1_LT05_066015_20041022,7,0.607007273,80,
1_1_LT05_066015_20041107,7,0.478922032,80,
1_1_LT05_066015_20041123,7,0.607625118,80,
1_1_LT05_066015_20041209,7,0.463686202,80,
1_1_LT05_066015_20041225,7,0.452986833,80,
1_1_LT05_066015_20050110,7,0.510210158,80,
1_1_LT05_066015_20050126,7,0.566138262,80,
1_1_LT05_066015_20050211,7,0.454194531,80,
1_1_LT05_066015_20050227,7,0.427971322,80,
1_1_LT05_066015_20050315,7,0.503676311,80,
1_1_LT05_066015_20050331,7,0.437749849,80,
1_1_LT05_066015_20050416,7,0.470449568,80,
1_1_LT05_066015_20050502,7,0.440363284,80,
1_1_LT05_066015_20050518,7,0.394219338,80,
1_1_LT05_066015_20050603,7,0.404925998,80,
1_1_LT05_066015_20050619,7,0.522291225,80,
1_1_LT05_066015_20050705,7,0.435555632,80,
1_1_LT05_066015_20050721,7,0.384507196,80,
1_1_LT05_066015_20050806,7,0.516537055,80,
1_1_LT05_066015_20050822,7,0.535060076,80,
1_1_LT05_066015_20050907,7,0.471374185,80,
1_1_LT05_066015_20050923,7,0.339620691,80,
1_1_LT05_066015_20051009,7,0.471435872,80,
1_1_LT05_066015_20051025,7,0.346031452,80,
1_1_LT05_066015_20051110,7,0.440040116,80,
1_1_LT05_066015_20051126,7,0.428228871,80,
1_1_LT05_066015_20051212,7,0.417203469,80,
1_1_LT05_066015_20051228,7,0.381060324,80,
1_1_LT05_066015_20060113,7,0.358909,80,
1_1_LT05_066015_20060129,7,0.449791167,80,
1_1_LT05_066015_20060214,7,0.378996741,80,
1_1_LT05_066015_20060302,7,0.339228138,80,
1_1_LT05_066015_20060318,7,0.270102354,80,
1_1_LT05_066015_20060403,7,0.36549999,80,
1_1_LT05_066015_20060419,7,0.371071356,80,
1_1_LT05_066015_20060505,7,0.365201922,80,
1_1_LT05_066015_20060521,7,0.42243353,80,
1_1_LT05_066015_20060606,7,0.33106997,80,
1_1_LT05_066015_20060622,7,0.290971467,80,
1_1_LT05_066015_20060708,7,0.403023423,80,
1_1_LT05_066015_20060724,7,0.403345093,80,
1_1_LT05_066015_20060809,7,0.263627568,80,
1_1_LT05_066015_20060825,7,0.377073911,80,
1_1_LT05_066015_20060910,7,0.330462492,80,
1_1_LT05_066015_20060926,7,0.373806914,80,
1_1_LT05_066015_20061012,7,0.357441996,80,
1_1_LT05_066015_20061028,7,0.379586516,80,
1_1_LT05_066015_20061113,7,0.321431981,80,
1_1_LT05_066015_20061129,7,0.314199116,80,
1_1_LT05_066015_20061215,7,0.229657026,80,
1_1_LT05_066015_20061231,7,0.314873052,80,
1_1_LT05_066015_20070116,7,0.277413854,80,
1_1_LT05_066015_20070201,7,0.230208,80,
1_1_LT05_066015_20070217,7,0.227900433,80,
1_1_LT05_066015_20070305,7,0.291111679,80,
1_1_LT05_066015_20070321,7,0.303638858,80,
1_1_LT05_066015_20070406,7,0.226244581,80,
1_1_LT05_066015_20070422,7,0.274565962,80,
1_1_LT05_066015_20070508,7,0.384979317,80,
1_1_LT05_066015_20070524,7,0.268819023,80,
1_1_LT05_066015_20070609,7,0.26071116,80,
1_1_LT05_066015_20070625,7,0.389352289,80,
1_1_LT05_066015_20070711,7,0.196582869,80,
1_1_LT05_066015_20070727,7,0.202511826,80,
1_1_LT05_066015_20070812,7,0.3157327,80,
1_1_LT05_066015_20070828,7,0.384219709,80,
1_1_LT05_066015_20070913,7,0.289198418,80,
1_1_LT05_066015_20070929,7,0.376763486,80,
1_1_LT05_066015_20071015,7,0.203989096,80,
1_1_LT05_066015_20071031,7,0.199891724,80,
1_1_LT05_066015_20071116,7,0.3037314,80,
1_1_LT05_066015_20071202,7,0.365669152,80,
1_1_LT05_066015_20071218,7,0.317056545,80,
1_1_LT05_066015_20080103,7,0.206141167,80,
1_1_LT05_066015_20080119,7,0.384618634,80,
1_1_LT05_066015_20080204,7,0.205112368,80,
1_1_LT05_066015_20080220,7,0.342368747,80,
1_1_LT05_066015_20080307,7,0.245202407,80,
1_1_LT05_066015_20080323,7,0.272513057,80,
1_1_LT05_066015_20080408,7,0.361301183,80,
1_1_LT05_066015_20080424,7,0.234859911,80,
1_1_LT05_066015_20080510,7,0.29619232,80,
1_1_LT05_066015_20080526,7,0.263505339,80,
1_1_LT05_066015_20080611,7,0.244668702,80,
1_1_LT05_066015_20080627,7,0.264282752,80,
1_1_LT05_066015_20080713,7,0.222331896,80,
1_1_LT05_066015_20080729,7,0.233266738,80,
1_1_LT05_066015_20080814,7,0.379368048,80,
1_1_LT05_066015_20080830,7,0.314692419,80,
1_1_LT05_066015_20080915,7,0.243776015,80,
1_1_LT05_066015_20081001,7,0.359698037,80,
1_1_LT05_066015_20081017,7,0.245935012,80,
1_1_LT05_066015_20081102,7,0.370712066,80,
1_1_LT05_066015_20081118,7,0.251494406,80,
1_1_LT05_066015_20081204,7,0.235381151,80,
1_1_LT05_066015_20081220,7,0.338199058,80,
1_1_LT05_066015_20090105,7,0.269676245,80,
1_1_LT05_066015_20090121,7,0.2610435,80,
1_1_LT05_066015_20090206,7,0.20926507,80,
1_1_LT05_066015_20090222,7,0.182913699,80,
1_1_LT05_066015_20090310,7,0.357489636,80,
1_1_LT05_066015_20090326,7,0.290497904,80,
1_1_LT05_066015_20090411,7,0.295400834,80,
1_1_LT05_066015_20090427,7,0.219815852,80,
1_1_LT05_066015_20090513,7,0.343022519,80,
1_1_LT05_066015_20090529,7,0.311450782,80,
1_1_LT05_066015_20090614,7,0.247456796,80,
1_1_LT05_066015_20090630,7,0.178609869,80,
1_1_LT05_066015_20090716,7,0.222165849,80,
1_1_LT05_066015_20090801,7,0.342279887,80,
1_1_LT05_066015_20090817,7,0.335242268,80,
1_1_LT05_066015_20090902,7,0.181099734,80,
1_1_LT05_066015_20090918,7,0.240214656,80,
1_1_LT05_066015_20091004,7,0.358996228,80,
1_1_LT05_066015_20091020,7,0.362473058,80,
1_1_LT05_066015_20091105,7,0.284082744,80,
1_1_LT05_066015_20091121,7,0.335221884,80,
1_1_LT05_066015_20091207,7,0.259467455,80,
1_1_LT05_066015_20091223,7,0.171394678,80,
1_1_LT05_066015_20100108,7,0.268310113,80,
1_1_LT05_066015_20100124,7,0.191617094,80,
1_1_LT05_066015_20100209,7,0.242746683,80,
1_1_LT05_066015_20100225,7,0.255066642,80,
1_1_LT05_066015_20100313,7,0.246327096,80,
1_1_LT05_066015_20100329,7,0.279967406,80,
1_1_LT05_066015_20100414,7,0.347112854,80,
1_1_LT05_066015_20100430,7,0.285438051,80,
1_1_LT05_066015_20100516,7,0.367632366,80,
1_1_LT05_066015_20100601,7,0.194580224,80,
1_1_LT05_066015_20100617,7,0.352980338,80,
1_1_LT05_066015_20100703,7,0.340669938,80,
1_1_LT05_066015_20100719,7,0.185532115,80,
1_1_LT05_066015_20100804,7,0.218803129,80,
1_1_LT05_066015_20100820,7,0.340739842,80,
1_1_LT05_066015_20100905,7,0.197555797,80,
1_1_LT05_066015_20100921,7,0.178213057,80,
1_1_LT05_066015_20101007,7,0.177551111,80,
1_1_LT05_066015_20101023,7,0.182661659,80,
1_1_LT05_066015_20101108,7,0.270841983,80,
1_1_LT05_066015_20101124,7,0.195509434,80,
1_1_LT05_066015_20101210,7,0.264943873,80,
1_1_LT05_066015_20101226,7,0.261892005,80,
1_1_LT05_066015_20110111,7,0.274929661,80,
1_1_LT05_066015_20110127,7,0.173870942,80,
1_1_LT05_066015_20110212,7,0.272072952,80,
1_1_LT05_066015_20110228,7,0.249339897,80,
1_1_LT05_066015_20110316,7,0.191872835,80,
1_1_LT05_066015_20110401,7,0.200808024,80,
1_1_LT05_066015_20110417,7,0.183378443,80,
1_1_LT05_066015_20110503,7,0.307817226,80,
1_1_LT05_066015_20110519,7,0.202378031,80,
1_1_LT05_066015_20110604,7,0.183549932,80,
1_1_LT05_066015_20110620,7,0.347539498,80,
1_1_LT05_066015_20110706,7,0.35332374,80,
1_1_LT05_066015_20110722,7,0.246349452,80,
1_1_LT05_066015_20110807,7,0.323164413,80,
1_1_LT05_066015_20110823,7,0.158013603,80,
1_1_LT05_066015_20110908,7,0.267575251,80,
1_1_LT05_066015_20110924,7,0.352661737,80,
1_1_LT05_066015_20111010,7,0.310508225,80,
1_1_LT05_066015_20111026,7,0.285393149,80,
1_1_LT05_066015_20111111,7,0.270545137,80,
1_1_LT05_066015_20111127,7,0.244744431,80,
1_1_LT05_066015_20111213,7,0.285012304,80,
1_1_LT05_066015_20111229,7,0.211791189,80,
1_1_LT05_066015_20120114,7,0.316555073,80,
1_1_LT05_066015_20120130,7,0.328025203,80,
1_1_LT05_066015_20120215,7,0.177379244,80,
1_1_LT05_066015_20120302,7,0.285509868,80,
1_1_LT05_066015_20120318,7,0.192922039,80,
1_1_LT05_066015_20120403,7,0.350228036,80,
1_1_LT05_066015_20120419,7,0.261136561,80,
1_1_LT05_066015_20120505,7,0.1615828,80,
1_1_LT05_066015_20120521,7,0.26728857,80,
1_1_LT05_066015_20120606,7,0.320516968,80,
1_1_LT05_066015_20120622,7,0.266746809,80,
1_1_LT05_066015_20120708,7,0.255700015,80,
1_1_LT05_066015_20120724,7,0.25662611,80,
1_1_LT05_066015_20120809,7,0.177285436,80,
1_1_LT05_066015_20120825,7,0.160738161,80,
1_1_LT05_066015_20120910,7,0.151971321,80,
1_1_LT05_066015_20120926,7,0.184315677,80,
1_1_LT05_066015_20121012,7,0.322452753,80,
1_1_LT05_066015_20121028,7,0.312807148,80,
1_1_LT05_066015_20121113,7,0.230125201,80,
1_1_LT05_066015_20121129,7,0.207024077,80,
1_1_LT05_066015_20121215,7,0.227089972,80,
1_1_LT05_066015_20121231,7,0.165435342,80,
1_1_LT05_066015_20130116,7,0.214917053,80,
1_1_LT05_066015_20130201,7,0.271760062,80,
1_1_LT05_066015_20130217,7,0.224025013,80,
1_1_LT05_066015_20130305,7,0.274613727,80,
1_1_LT05_066015_20130321,7,0.172533589,80,
1_1_LT05_066015_20130406,7,0.319862239,80,
1_1_LT05_066015_20130422,7,0.312602811,80,
1_1_LT05_066015_20130508,7,0.205041488,80,
1_1_LT05_066015_20130524,7,0.315973331,80,
1_1_LT05_066015_20130609,7,0.168115512,80,
1_1_LT05_066015_20130625,7,0.334030711,80,
1_1_LT05_066015_20130711,7,0.295472597,80,
1_1_LT05_066015_20130727,7,0.269651093,80,
1_1_LT05_066015_20130812,7,0.279658773,80,
1_1_LT05_066015_20130828,7,0.2763729,80,
1_1_LT05_066015_20130913,7,0.142853168,80,
1_1_LT05_066015_20130929,7,0.144279945,80,
1_1_LT05_066015_20131015,7,0.302232201,80,
1_1_LT05_066015_20131031,7,0.32375533,80,
1_1_LT05_066015_20131116,7,0.148005375,80,
1_1_LT05_066015_20131202,7,0.255238457,80,
1_1_LT05_066015_20131218,7,0.31375878,80,
1_1_LT05_066015_20140103,7,0.224496416,80,
1_1_LT05_066015_20140119,7,0.259173677,80,
1_1_LT05_066015_20140204,7,0.193519992,80,
1_1_LT05_066015_20140220,7,0.224515993,80,
1_1_LT05_066015_20140308,7,0.258340566,80,
1_1_LT05_066015_20140324,7,0.269634046,80,
1_1_LT05_066015_20140409,7,0.303970622,80,
1_1_LT05_066015_20140425,7,0.248745452,80,
1_1_LT05_066015_20140511,7,0.326902966,80,
1_1_LT05_066015_20140527,7,0.199621697,80,
1_1_LT05_066015_20140612,7,0.169095822,80,
1_1_LT05_066015_20140628,7,0.255414709,80,
1_1_LT05_066015_20140714,7,0.29294815,80,
1_1_LT05_066015_20140730,7,0.180534785,80,
1_1_LT05_066015_20140815,7,0.150933021,80,
1_1_LT05_066015_20140831,7,0.299577578,80,
1_1_LT05_066015_20140916,7,0.268511834,80,
1_1_LT05_066015_20141002,7,0.246592109,80,
1_1_LT05_066015_20141018,7,0.13283074,80,
1_1_LT05_066015_20141103,7,0.254925708,80,
1_1_LT05_066015_20141119,7,0.158139218,80,
1_1_LT05_066015_20141205,7,0.247287689,80,
1_1_LT05_066015_20141221,7,0.258026459,80,
1_1_LT05_066015_20150106,7,0.134820932,80,
1_1_LT05_066015_20150122,7,0.170969813,80,
1_1_LT05_066015_20150207,7,0.160900841,80,
1_1_LT05_066015_20150223,7,0.132360464,80,
1_1_LT05_066015_20150311,7,0.196071046,80,
1_1_LT05_066015_20150327,7,0.155509301,80,
1_1_LT05_066015_20150412,7,0.154906272,80,
1_1_LT05_066015_20150428,7,0.24943056,80,
1_1_LT05_066015_20150514,7,0.141341341,80,
1_1_LT05_066015_20150530,7,0.207972068,80,
1_1_LT05_066015_20150615,7,0.151825219,80,
1_1_LT05_066015_20150701,7,0.275594341,80,
1_1_LT05_066015_20150717,7,0.269932701,80,
1_1_LT05_066015_20150802,7,0.140345851,80,
1_1_LT05_066015_20150818,7,0.143092242,80,
1_1_LT05_066015_20150903,7,0.140981799,80,
1_1_LT05_066015_20150919,7,0.132809569,80,
1_1_LT05_066015_20151005,7,0.269300448,80,
1_1_LT05_066015_20151021,7,0.171957705,80,
1_1_LT05_066015_20151106,7,0.16276261,80,
1_1_LT05_066015_20151122,7,0.135314431,80,
1_1_LT05_066015_20151208,7,0.253277852,80,
1_1_LT05_066015_20151224,7,0.118024785,80,
1_1_LT05_066015_20160109,7,0.251320559,80,
1_1_LT05_066015_20160125,7,0.298250501,80,
1_1_LT05_066015_20160210,7,0.194455526,80,
1_1_LT05_066015_20160226,7,0.248165515,80,
1_1_LT05_066015_20160313,7,0.128060832,80,
1_1_LT05_066015_20160329,7,0.273340048,80,
